stdout            | warning | The default linear solver fails, the fallback solver with total pivoting is started at time 0.000000. That might raise performance issues, for more information use -lv LOG_LS.
stdout            | info    | Wheel2.Contact0.OutPortA.M[2] = -0
stdout            | info    | Wheel2.Contact0.OutPortA.M[3] = -0
stdout            | info    | Wheel2.Contact0.OutPortB.F[1] = 1.73472e-11
stdout            | info    | Wheel2.Contact0.OutPortB.F[2] = 8.33333
stdout            | info    | Wheel2.Contact0.OutPortB.F[3] = 0
stdout            | info    | Wheel2.Contact0.OutPortB.M[1] = 0
stdout            | info    | Wheel2.Contact0.OutPortB.M[2] = 0
stdout            | info    | Wheel2.Contact0.OutPortB.M[3] = 0
stdout            | info    | Wheel2.Contact0.cosBtwAxisAndVert = 0
stdout            | info    | Wheel2.Contact0.crs[1] = -0.5
stdout            | info    | Wheel2.Contact0.crs[2] = 0
stdout            | info    | Wheel2.Contact0.crs[3] = -0.866025
stdout            | info    | Wheel2.Contact0.isInContact = 1
stdout            | info    | Wheel2.Contact0.j = 1
stdout            | info    | Wheel2.Contact0.lambda = 0
stdout            | info    | Wheel2.Contact0.mu = 0
stdout            | info    | Wheel2.Contact0.ni[1] = -0.866025
stdout            | info    | Wheel2.Contact0.ni[2] = 0
stdout            | info    | Wheel2.Contact0.ni[3] = 0.5
stdout            | info    | Wheel2.Contact0.nk[1] = -0.5
stdout            | info    | Wheel2.Contact0.nk[2] = 0
stdout            | info    | Wheel2.Contact0.nk[3] = -0.866025
stdout            | info    | Wheel2.Contact0.rA[2] = 0
stdout            | info    | Wheel2.Contact0.rB[1] = -1
stdout            | info    | Wheel2.Contact0.rB[2] = 0
stdout            | info    | Wheel2.Contact0.rB[3] = -1.73205
stdout            | info    | Wheel2.Contact0.relv[1] = -2.08167e-17
stdout            | info    | Wheel2.Contact0.relv[2] = -0.141421
stdout            | info    | Wheel2.Contact0.relv[3] = 0
stdout            | info    | Wheel2.Contact0.relvn = -0.141421
stdout            | info    | Wheel2.Contact0.relvt[1] = -2.08167e-17
stdout            | info    | Wheel2.Contact0.relvt[2] = 0
stdout            | info    | Wheel2.Contact0.relvt[3] = 0
stdout            | info    | Wheel2.Contact0.relvtsqrt = 2.08167e-17
stdout            | info    | Wheel2.Contact0.rho[1] = 0
stdout            | info    | Wheel2.Contact0.rho[2] = 1
stdout            | info    | Wheel2.Contact0.rho[3] = 0
stdout            | info    | Wheel2.Contact0.vA[1] = 0
stdout            | info    | Wheel2.Contact0.vA[2] = 0
stdout            | info    | Wheel2.Contact0.vA[3] = 0
stdout            | info    | Wheel2.Contact0.vAn = 0
stdout            | info    | Wheel2.Contact0.vAt[1] = 0
stdout            | info    | Wheel2.Contact0.vAt[2] = 0
stdout            | info    | Wheel2.Contact0.vAt[3] = 0
stdout            | info    | Wheel2.Contact0.vBn = -0.141421
stdout            | info    | Wheel2.Contact0.vBt[1] = -2.08167e-17
stdout            | info    | Wheel2.Contact0.vBt[2] = 0
stdout            | info    | Wheel2.Contact0.vBt[3] = 0
stdout            | info    | Wheel2.Contact1.Drelvn = 0.052349
stdout            | info    | Wheel2.Contact1.Forcen = 0
stdout            | info    | Wheel2.Contact1.Forcet[1] = 0
stdout            | info    | Wheel2.Contact1.Forcet[2] = 0
stdout            | info    | Wheel2.Contact1.Forcet[3] = 0
stdout            | info    | Wheel2.Contact1.InPortB.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Contact1.InPortB.epsilon[2] = 4.45754e-19
stdout            | info    | Wheel2.Contact1.InPortB.epsilon[3] = -0.01
stdout            | info    | Wheel2.Contact1.InPortB.omega[1] = 0.1
stdout            | info    | Wheel2.Contact1.InPortB.omega[2] = 0.1
stdout            | info    | Wheel2.Contact1.InPortB.omega[3] = 0.173205
stdout            | info    | Wheel2.Contact1.OBPB[1] = -0
stdout            | info    | Wheel2.Contact1.OBPB[2] = -1
stdout            | info    | Wheel2.Contact1.OBPB[3] = -0
stdout            | info    | Wheel2.Contact1.OutPortA.M[1] = -0
stdout            | info    | Wheel2.Contact1.OutPortA.M[2] = -0
stdout            | info    | Wheel2.Contact1.OutPortA.M[3] = -0
stdout            | info    | Wheel2.Contact1.OutPortB.F[1] = 0
stdout            | info    | Wheel2.Contact1.OutPortB.F[2] = 0
stdout            | info    | Wheel2.Contact1.OutPortB.F[3] = 0
stdout            | info    | Wheel2.Contact1.OutPortB.M[1] = 0
stdout            | info    | Wheel2.Contact1.OutPortB.M[2] = 0
stdout            | info    | Wheel2.Contact1.OutPortB.M[3] = 0
stdout            | info    | Wheel2.Contact1.cosBtwAxisAndVert = 1
stdout            | info    | Wheel2.Contact1.crs[1] = -1.11022e-16
stdout            | info    | Wheel2.Contact1.crs[2] = 0
stdout            | info    | Wheel2.Contact1.crs[3] = -1.17961e-16
stdout            | info    | Wheel2.Contact1.isInContact = 0
stdout            | info    | Wheel2.Contact1.j = 2
stdout            | info    | Wheel2.Contact1.lambda = 0
stdout            | info    | Wheel2.Contact1.mu = 0
stdout            | info    | Wheel2.Contact1.ni[1] = -1.17961e-16
stdout            | info    | Wheel2.Contact1.ni[2] = 1
stdout            | info    | Wheel2.Contact1.ni[3] = 1.11022e-16
stdout            | info    | Wheel2.Contact1.nk[1] = -0.685365
stdout            | info    | Wheel2.Contact1.nk[2] = 0
stdout            | info    | Wheel2.Contact1.nk[3] = -0.7282
stdout            | info    | Wheel2.Contact1.rA[2] = 0
stdout            | info    | Wheel2.Contact1.rB[1] = -1.61237
stdout            | info    | Wheel2.Contact1.rB[2] = -0.308724
stdout            | info    | Wheel2.Contact1.rB[3] = -2.0856
stdout            | info    | Wheel2.Contact1.relv[1] = 0.088828
stdout            | info    | Wheel2.Contact1.relv[2] = -0.282843
stdout            | info    | Wheel2.Contact1.relv[3] = 0.0303648
stdout            | info    | Wheel2.Contact1.relvn = -0.282843
stdout            | info    | Wheel2.Contact1.relvt[1] = 0.088828
stdout            | info    | Wheel2.Contact1.relvt[2] = 0
stdout            | info    | Wheel2.Contact1.relvt[3] = 0.0303648
stdout            | info    | Wheel2.Contact1.relvtsqrt = 0.0938745
stdout            | info    | Wheel2.Contact1.rho[1] = 0.866025
stdout            | info    | Wheel2.Contact1.rho[2] = 0
stdout            | info    | Wheel2.Contact1.rho[3] = 0.5
stdout            | info    | Wheel2.Contact1.vA[1] = 0
stdout            | info    | Wheel2.Contact1.vA[2] = 0
stdout            | info    | Wheel2.Contact1.vA[3] = 0
stdout            | info    | Wheel2.Contact1.vAn = 0
stdout            | info    | Wheel2.Contact1.vAt[1] = 0
stdout            | info    | Wheel2.Contact1.vAt[2] = 0
stdout            | info    | Wheel2.Contact1.vAt[3] = 0
stdout            | info    | Wheel2.Contact1.vBn = -0.282843
stdout            | info    | Wheel2.Contact1.vBt[1] = 0.088828
stdout            | info    | Wheel2.Contact1.vBt[2] = 0
stdout            | info    | Wheel2.Contact1.vBt[3] = 0.0303648
stdout            | info    | Wheel2.Contact2.Drelvn = -0.0282843
stdout            | info    | Wheel2.Contact2.Forcen = -7.40958e-16
stdout            | info    | Wheel2.Contact2.Forcet[1] = 0
stdout            | info    | Wheel2.Contact2.Forcet[2] = 0
stdout            | info    | Wheel2.Contact2.Forcet[3] = 0
stdout            | info    | Wheel2.Contact2.InPortB.epsilon[1] = 1.07244e-12
stdout            | info    | Wheel2.Contact2.InPortB.epsilon[2] = -3.16852e-13
stdout            | info    | Wheel2.Contact2.InPortB.epsilon[3] = 1.85889e-12
stdout            | info    | Wheel2.Contact2.InPortB.omega[1] = 0.1
stdout            | info    | Wheel2.Contact2.InPortB.omega[2] = 0.1
stdout            | info    | Wheel2.Contact2.InPortB.omega[3] = 0.173205
stdout            | info    | Wheel2.Contact2.OBPB[1] = -0
stdout            | info    | Wheel2.Contact2.OBPB[2] = -1
stdout            | info    | Wheel2.Contact2.OBPB[3] = -0
stdout            | info    | Wheel2.Contact2.OutPortA.M[1] = -0
stdout            | info    | Wheel2.Contact2.OutPortA.M[2] = -0
stdout            | info    | Wheel2.Contact2.OutPortA.M[3] = -0
stdout            | info    | Wheel2.Contact2.OutPortB.F[1] = 0
stdout            | info    | Wheel2.Contact2.OutPortB.F[2] = -7.40958e-16
stdout            | info    | Wheel2.Contact2.OutPortB.F[3] = 0
stdout            | info    | Wheel2.Contact2.OutPortB.M[1] = 0
stdout            | info    | Wheel2.Contact2.OutPortB.M[2] = 0
stdout            | info    | Wheel2.Contact2.OutPortB.M[3] = 0
stdout            | info    | Wheel2.Contact2.cosBtwAxisAndVert = 1.22465e-16
stdout            | info    | Wheel2.Contact2.crs[1] = 0.5
stdout            | info    | Wheel2.Contact2.crs[2] = -0
stdout            | info    | Wheel2.Contact2.crs[3] = 0.866025
stdout            | info    | Wheel2.Contact2.isInContact = 0
stdout            | info    | Wheel2.Contact2.j = 2
stdout            | info    | Wheel2.Contact2.lambda = -0
stdout            | info    | Wheel2.Contact2.mu = 0
stdout            | info    | Wheel2.Contact2.ni[1] = 0.866025
stdout            | info    | Wheel2.Contact2.ni[2] = 1.22465e-16
stdout            | info    | Wheel2.Contact2.ni[3] = -0.5
stdout            | info    | Wheel2.Contact2.nk[1] = 0.5
stdout            | info    | Wheel2.Contact2.nk[2] = -0
stdout            | info    | Wheel2.Contact2.nk[3] = 0.866025
stdout            | info    | Wheel2.Contact2.rA[2] = 0
stdout            | info    | Wheel2.Contact2.rB[1] = -2.13339
stdout            | info    | Wheel2.Contact2.rB[2] = 1.70711
stdout            | info    | Wheel2.Contact2.rB[3] = -1.07769
stdout            | info    | Wheel2.Contact2.relv[1] = -0.230243
stdout            | info    | Wheel2.Contact2.relv[2] = -0.403166
stdout            | info    | Wheel2.Contact2.relv[3] = 0.28405
stdout            | info    | Wheel2.Contact2.relvn = -0.403166
stdout            | info    | Wheel2.Contact2.relvt[1] = -0.230243
stdout            | info    | Wheel2.Contact2.relvt[2] = 0
stdout            | info    | Wheel2.Contact2.relvt[3] = 0.28405
stdout            | info    | Wheel2.Contact2.relvtsqrt = 0.365645
stdout            | info    | Wheel2.Contact2.rho[1] = 0
stdout            | info    | Wheel2.Contact2.rho[2] = -1
stdout            | info    | Wheel2.Contact2.rho[3] = 0
stdout            | info    | Wheel2.Contact2.vA[1] = 0
stdout            | info    | Wheel2.Contact2.vA[2] = 0
stdout            | info    | Wheel2.Contact2.vA[3] = 0
stdout            | info    | Wheel2.Contact2.vAn = 0
stdout            | info    | Wheel2.Contact2.vAt[1] = 0
stdout            | info    | Wheel2.Contact2.vAt[2] = 0
stdout            | info    | Wheel2.Contact2.vAt[3] = 0
stdout            | info    | Wheel2.Contact2.vBn = -0.403166
stdout            | info    | Wheel2.Contact2.vBt[1] = -0.230243
stdout            | info    | Wheel2.Contact2.vBt[2] = 0
stdout            | info    | Wheel2.Contact2.vBt[3] = 0.28405
stdout            | info    | Wheel2.Contact3.Drelvn = 0.052349
stdout            | info    | Wheel2.Contact3.Forcen = 0
stdout            | info    | Wheel2.Contact3.Forcet[1] = 0
stdout            | info    | Wheel2.Contact3.Forcet[2] = 0
stdout            | info    | Wheel2.Contact3.Forcet[3] = 0
stdout            | info    | Wheel2.Contact3.InPortB.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Contact3.InPortB.epsilon[2] = 2.88791e-18
stdout            | info    | Wheel2.Contact3.InPortB.epsilon[3] = -0.01
stdout            | info    | Wheel2.Contact3.InPortB.omega[1] = 0.1
stdout            | info    | Wheel2.Contact3.InPortB.omega[2] = 0.1
stdout            | info    | Wheel2.Contact3.InPortB.omega[3] = 0.173205
stdout            | info    | Wheel2.Contact3.OBPB[1] = -0
stdout            | info    | Wheel2.Contact3.OBPB[2] = -1
stdout            | info    | Wheel2.Contact3.OBPB[3] = -0
stdout            | info    | Wheel2.Contact3.OutPortA.M[1] = -0
stdout            | info    | Wheel2.Contact3.OutPortA.M[2] = -0
stdout            | info    | Wheel2.Contact3.OutPortA.M[3] = -0
stdout            | info    | Wheel2.Contact3.OutPortB.F[1] = 0
stdout            | info    | Wheel2.Contact3.OutPortB.F[2] = 0
stdout            | info    | Wheel2.Contact3.OutPortB.F[3] = 0
stdout            | info    | Wheel2.Contact3.OutPortB.M[1] = 0
stdout            | info    | Wheel2.Contact3.OutPortB.M[2] = 0
stdout            | info    | Wheel2.Contact3.OutPortB.M[3] = 0
stdout            | info    | Wheel2.Contact3.cosBtwAxisAndVert = -1
stdout            | info    | Wheel2.Contact3.crs[1] = 1.11022e-16
stdout            | info    | Wheel2.Contact3.crs[2] = -0
stdout            | info    | Wheel2.Contact3.crs[3] = 9.02056e-17
stdout            | info    | Wheel2.Contact3.isInContact = 0
stdout            | info    | Wheel2.Contact3.j = 3
stdout            | info    | Wheel2.Contact3.lambda = -0
stdout            | info    | Wheel2.Contact3.mu = 0
stdout            | info    | Wheel2.Contact3.ni[1] = 9.02056e-17
stdout            | info    | Wheel2.Contact3.ni[2] = -1
stdout            | info    | Wheel2.Contact3.ni[3] = -1.11022e-16
stdout            | info    | Wheel2.Contact3.nk[1] = 0.776114
stdout            | info    | Wheel2.Contact3.nk[2] = -0
stdout            | info    | Wheel2.Contact3.nk[3] = 0.630593
stdout            | info    | Wheel2.Contact3.rA[2] = 0
stdout            | info    | Wheel2.Contact3.rB[1] = -0.387628
stdout            | info    | Wheel2.Contact3.rB[2] = -0.308724
stdout            | info    | Wheel2.Contact3.rB[3] = -1.3785
stdout            | info    | Wheel2.Contact3.relv[1] = 0.0181173
stdout            | info    | Wheel2.Contact3.relv[2] = -2.1016e-17
stdout            | info    | Wheel2.Contact3.relv[3] = -0.0921097
stdout            | info    | Wheel2.Contact3.relvn = -2.1016e-17
stdout            | info    | Wheel2.Contact3.relvt[1] = 0.0181173
stdout            | info    | Wheel2.Contact3.relvt[2] = 0
stdout            | info    | Wheel2.Contact3.relvt[3] = -0.0921097
stdout            | info    | Wheel2.Contact3.relvtsqrt = 0.0938745
stdout            | info    | Wheel2.Contact3.rho[1] = -0.866025
stdout            | info    | Wheel2.Contact3.rho[2] = 0
stdout            | info    | Wheel2.Contact3.rho[3] = -0.5
stdout            | info    | Wheel2.Contact3.vA[1] = 0
stdout            | info    | Wheel2.Contact3.vA[2] = 0
stdout            | info    | Wheel2.Contact3.vA[3] = 0
stdout            | info    | Wheel2.Contact3.vAn = 0
stdout            | info    | Wheel2.Contact3.vAt[1] = 0
stdout            | info    | Wheel2.Contact3.vAt[2] = 0
stdout            | info    | Wheel2.Contact3.vAt[3] = 0
stdout            | info    | Wheel2.Contact3.vBn = -2.1016e-17
stdout            | info    | Wheel2.Contact3.vBt[1] = 0.0181173
stdout            | info    | Wheel2.Contact3.vBt[2] = 0
stdout            | info    | Wheel2.Contact3.vBt[3] = -0.0921097
stdout            | info    | Wheel2.Joint0.M = 0
stdout            | info    | Wheel2.Joint0.OutPortB.F[1] = 0.00414214
stdout            | info    | Wheel2.Joint0.OutPortB.F[2] = 7.30505
stdout            | info    | Wheel2.Joint0.OutPortB.F[3] = 0.00717439
stdout            | info    | Wheel2.Joint0.OutPortB.M[1] = 1.12715e-12
stdout            | info    | Wheel2.Joint0.OutPortB.M[2] = 3.16845e-13
stdout            | info    | Wheel2.Joint0.OutPortB.M[3] = 1.95179e-12
stdout            | info    | Wheel2.Joint0.RA[1] = -1
stdout            | info    | Wheel2.Joint0.RA[2] = 0.292893
stdout            | info    | Wheel2.Joint0.RA[3] = -1.73205
stdout            | info    | Wheel2.Joint0.RB[1] = -1
stdout            | info    | Wheel2.Joint0.RB[2] = 0.292893
stdout            | info    | Wheel2.Joint0.RB[3] = -1.73205
stdout            | info    | Wheel2.Joint0.epsilonr[1] = 0.0173205
stdout            | info    | Wheel2.Joint0.epsilonr[2] = -0
stdout            | info    | Wheel2.Joint0.epsilonr[3] = -0.01
stdout            | info    | Wheel2.Joint0.lambda = -0.02
stdout            | info    | Wheel2.Joint0.nAi[1] = -0.866025
stdout            | info    | Wheel2.Joint0.nAi[2] = 0
stdout            | info    | Wheel2.Joint0.nAi[3] = 0.5
stdout            | info    | Wheel2.Joint0.omegar[1] = 0
stdout            | info    | Wheel2.Joint0.omegar[2] = 0
stdout            | info    | Wheel2.Joint0.omegar[3] = 0
stdout            | info    | Wheel2.Joint0.vA[1] = -0.0507306
stdout            | info    | Wheel2.Joint0.vA[2] = -0.141421
stdout            | info    | Wheel2.Joint0.vA[3] = 0.0292893
stdout            | info    | Wheel2.Joint1.M = 0
stdout            | info    | Wheel2.Joint1.OutPortB.F[1] = -0.0406186
stdout            | info    | Wheel2.Joint1.OutPortB.F[2] = -1
stdout            | info    | Wheel2.Joint1.OutPortB.F[3] = 0.000357161
stdout            | info    | Wheel2.Joint1.OutPortB.M[1] = -0.0173205
stdout            | info    | Wheel2.Joint1.OutPortB.M[2] = -3.99891e-18
stdout            | info    | Wheel2.Joint1.OutPortB.M[3] = 0.01
stdout            | info    | Wheel2.Joint1.RA[1] = -1.61237
stdout            | info    | Wheel2.Joint1.RA[2] = 1
stdout            | info    | Wheel2.Joint1.RA[3] = -2.0856
stdout            | info    | Wheel2.Joint1.RB[1] = -1.61237
stdout            | info    | Wheel2.Joint1.RB[2] = 1
stdout            | info    | Wheel2.Joint1.RB[3] = -1.3785
stdout            | info    | Wheel2.Joint1.epsilonr[1] = 3.73757e-29
stdout            | info    | Wheel2.Joint1.epsilonr[2] = -3.16847e-13
stdout            | info    | Wheel2.Joint1.epsilonr[3] = -3.51771e-29
stdout            | info    | Wheel2.Joint1.lambda = -3.16847e-13
stdout            | info    | Wheel2.Joint1.nAi[1] = -1.17961e-16
